ID,X_Coordinate,Area,Equivalent_Diameter
5139,6646,1040,13.280706106473666
5140,2110,495,9.16235460425256
5141,5293,41,2.6369167860742944
5142,1730,362,7.835356871537427
5143,1312,480,9.022463112950414
5144,2568,354,7.748294648540817
5145,2667,398,8.215727621531164
5146,2293,32,2.329589958548512
5147,1904,638,10.401951771829436
5148,2012,297,7.097129358863403
5149,2331,33,2.365709786287801
5150,1396,331,7.492357529332575
5151,10675,1808,17.51070814347062
5152,15132,25,2.0590860713421764
5153,1699,370,7.921462279660952
5154,1260,81,3.7063549284159176
5155,1758,80,3.68340514163527
5156,1856,672,10.675522323257594
5157,2163,216,6.052452253512446
5158,2391,335,7.537492621503373
5159,2208,68,3.395931745752758
5160,1981,1968,18.269095395247643
5161,2573,420,8.439741438366582
5162,1588,29,2.217703569250547
5163,1869,879,12.209529654892886
5164,1462,677,10.715164206124436
5165,1547,935,12.592451937565867
5166,4949,1005,13.05532018211937
5167,1516,843,11.956891374720582
5168,1675,386,8.090924504379974
5169,10739,408,8.318299978413151
5170,2401,27,2.139865015633226
5171,1326,33,2.365709786287801
5172,1383,65,3.3201765266184164
5173,2035,709,10.965479165963536
5174,14360,424,8.479835447598807
5175,2534,78,3.637071157056116
5176,13863,1655,16.753420747320014
5177,15800,731,11.134306827749642
5178,2630,181,5.540433976880728
5179,1279,1632,16.636599956826302
5180,2763,1735,17.153558819503253
5181,2164,52,2.9696561643271675
5182,2312,254,6.563286384413287
5183,6912,159,5.19281748734562
5184,15712,1020,13.152387096157511
5185,2223,68,3.395931745752758
5186,2364,592,10.019945281135325
5187,3090,204,5.881926322679851
5188,1930,3131,23.04337196803512
5189,14525,376,7.985432058185593
5190,2244,1334,15.041197411411908
5191,11246,1439,15.62193741043936
5192,3612,568,9.814736950408737
5193,10368,92,3.950011956062781
5194,10662,38,2.538611802300018
5195,2432,679,10.730979955257858
5196,1676,871,12.153841658091745
5197,2439,198,5.794781855913753
5198,4290,402,8.256909471652294
5199,1322,696,10.864484290825716
5200,2688,636,10.38563497469124
5201,8891,368,7.900023912125563
5202,1322,696,10.864484290825716
5203,15758,793,11.596878047495228
5204,10154,32,2.329589958548512
5205,10444,428,8.519740775999264
5206,2154,40,2.604560753507695
5207,12906,987,12.937878633463551
5208,1477,676,10.707247570979316
5209,6590,40,2.604560753507695
5210,4010,70,3.445510014170181
5211,1191,67,3.370869176316927
5212,8823,451,8.745663582798292
5213,8476,766,11.397743555780933
5214,1571,315,7.309030486997678
5215,1775,1106,13.695631430219004
5216,2571,272,6.791863491505516
5217,9386,420,8.439741438366582
5218,1166,45,2.7625538562264524
5219,4345,396,8.195059091626764
5220,2116,742,11.217767876548267
5221,15467,351,7.715393036437147
5222,1748,697,10.872286434948563
5223,2051,952,12.706413101475931
5224,1974,484,9.059978713905576
5225,1352,71,3.470033526598096
5226,12232,955,12.726417962618653
5227,1399,843,11.956891374720582
5228,10272,26,2.0998640115881724
5229,1432,35,2.4363434956658927
5230,1464,882,12.230347282379688
5231,2156,352,7.726375807885003
5232,5346,678,10.723074996575289
5233,1952,171,5.385208860619636
5234,2234,458,8.81327325284193
5235,2290,908,12.409303909356696
5236,14747,730,11.1266884164384
5237,1514,538,9.552029044484952
5238,2541,59,3.163228044277087
5239,1284,337,7.559959117293785
5240,4564,134,4.767128906132823
5241,1888,464,8.870814277002188
5242,12807,232,6.272612929914687
5243,9562,178,5.4943269285937975
5244,1583,37,2.504986320283831
5245,15830,162,5.2415774067341525
5246,3731,355,7.7592308496766655
5247,3734,447,8.706793774496614
5248,1568,998,13.0097744458495
5249,1820,993,12.977143909275249
5250,2186,153,5.0938976186291365
5251,3906,666,10.627756883113404
5252,2377,511,9.309255425733742
5253,2495,1837,17.65058380923631
5254,2060,1475,15.816140221385435
5255,4120,1488,15.885685567079175
5256,4155,492,9.13454769762382
5257,1609,16483,52.871621011308925
5258,3704,458,8.81327325284193
5259,2641,63,3.26869780370904
5260,4290,402,8.256909471652294
5261,4310,51,2.9409631613399254
5262,2127,1393,15.37021897141239
5263,1401,396,8.195059091626764
5264,1265,1046,13.318960740025243
5265,4397,443,8.66774965949881
5266,4426,885,12.251129535741416
5267,4468,1149,13.95932796537923
5268,1929,43100,85.4954754031627
5269,4729,457,8.803646517852199
5270,2641,7437,35.514310487839055
5271,5045,250,6.511401883769238
5272,4077,979,12.885338807749305
5273,2418,915,12.457045293349063
5274,4671,176,5.463372727751175
5275,4733,637,10.393796575145084
5276,2207,4364,27.20488331185307
5277,2306,743,11.225324474156016
5278,3878,1337,15.058100803984802
5279,1728,31,2.292901209603729
5280,2348,238,6.353206550737967
5281,1398,828,11.850035868188344
5282,1535,426,8.499811530515775
5283,2604,992,12.970607951213074
5284,1432,284,6.940067053196191
5285,1975,530,9.480744249421646
5286,2073,494,9.153095021690763
5287,5091,723,11.07321277636846
5288,1510,134,4.767128906132823
5289,11019,382,8.04889344343091
5290,1688,35,2.4363434956658927
5291,1810,306,7.203859097605337
5292,4358,772,11.44229516623097
5293,1783,252,6.53739560741808
5294,3995,527,9.453873876302676
5295,2568,43,2.700466065814569
5296,1756,34,2.4012863658684456
5297,4010,70,3.445510014170181
5298,1436,458,8.81327325284193
5299,1570,446,8.697049178522862
5300,2433,11616,44.38464985909128
5301,2457,13872,48.50360702101979
5302,2168,450,8.73596234455692
5303,2499,2549,20.79167194816133
5304,4107,493,9.143826062329294
5305,2588,217,6.066446381450652
5306,11307,47,2.823276579523741
5307,4353,66,3.345618864406964
5308,14838,840,11.935596805060232
5309,6071,626,10.303663409091534
5310,2389,98,4.076782427459896
5311,14999,675,10.69932507816613
5312,1712,74,3.542585627704468
5313,1989,688,10.801864263258276
5314,3933,511,9.309255425733742
5315,10662,38,2.538611802300018
5316,4285,1850,17.71292813852234
5317,2247,288,6.988769875645536
5318,1605,260,6.640353053236833
5319,12273,586,9.96903921795572
5320,2267,245,6.445958997861723
5321,2383,664,10.61178729199887
5322,1534,671,10.667576269068968
5323,1247,643,10.442632223405392
5324,1651,4121,26.43661240487069
5325,4279,226,6.190970235813287
5326,2539,367,7.88928288212483
5327,14632,103,4.179488252248698
5328,5037,9451,40.035326815374106
5329,9340,186,5.616437994139476
5330,1359,500,9.208512854088177
5331,1413,137,4.820196911080559
5332,1501,218,6.080408301831672
5333,1754,40,2.604560753507695
5334,2441,469,8.918481542667726
5335,3874,1139,13.898449664093492
5336,4338,1100,13.658431819377938
5337,2409,183,5.570960014944464
5338,11436,410,8.338663044325743
5339,1651,35,2.4363434956658927
5340,1852,1935,18.11527708227839
5341,1953,71,3.470033526598096
5342,6673,366,7.878527208572681
5343,1300,1092,13.608674161021463
5344,1567,665,10.61977508936025
5345,3792,724,11.080867953761455
5346,1994,525,9.435917784354764
5347,2291,38,2.538611802300018
5348,2636,80,3.68340514163527
5349,1466,82,3.729163481715541
5350,1913,421,8.449782776169446
5351,2344,45,2.7625538562264524
5352,1858,405,8.287661568679358
5353,5346,678,10.723074996575289
5354,2063,28,2.17913186913936
5355,2101,450,8.73596234455692
5356,2315,3561,24.57482779966905
5357,2493,2120,18.96148849884329
5358,1374,93,3.971421391769794
5359,4095,254,6.563286384413287
5360,7097,353,7.737342989853716
5361,7196,472,8.946960002191155
5362,3796,10182,41.554785305043815
5363,1523,359,7.802822377220011
5364,1242,975,12.858988394061912
5365,2197,396,8.195059091626764
5366,4768,590,10.003005378435546
5367,1821,731,11.134306827749642
5368,14897,920,12.491034566055337
5369,2568,102,4.159149989206576
5370,11682,30,2.2556157782376034
5371,16713,439,8.628528871590479
5372,4010,70,3.445510014170181
5373,2665,59,3.163228044277087
5374,4281,26713,67.3078671046277
5375,2359,383,8.05942175851797
5376,1764,673,10.683462467399744
5377,3022,42,2.6688805808143985
5378,3909,425,8.489829364381896
5379,2476,252,6.53739560741808
5380,8891,368,7.900023912125563
5381,2515,369,7.9107503582228835
5382,2568,802,11.66250064137992
5383,2608,134,4.767128906132823
5384,2633,1508,15.9920878654247
5385,2651,28,2.17913186913936
5386,2678,330,7.481031207619623
5387,2713,371,7.932159735283897
5388,16526,37,2.504986320283831
5389,2784,537,9.543147565070775
5390,2841,605,10.129364139496992
5391,2888,922,12.504604406630577
5392,2904,658,10.563733668680872
5393,2920,161,5.225374655736956
5394,2940,1998,18.407814892042264
5395,3008,3724,25.13097468289164
5396,3022,50,2.91198744818564
5397,3110,218,6.080408301831672
5398,3146,495,9.16235460425256
5399,3189,311,7.262475678994749
5400,3249,382,8.04889344343091
5401,3326,96,4.034968169008297
5402,3367,37,2.504986320283831
5403,3407,4852,28.685663038874228
5404,3450,2038,18.591164186742198
5405,3511,2026,18.53634982413722
5406,3566,275,6.829215909688969
5407,3612,34,2.4012863658684456
5408,3647,110,4.319175381535181
5409,1166,45,2.7625538562264524
5410,3704,35,2.4363434956658927
5411,3731,475,8.97534810103273
5412,3734,405,8.287661568679358
5413,3792,654,10.531576109536054
5414,3842,2211,19.36416915663663
5415,3890,1695,16.954670254990077
5416,3900,1427,15.55666440597312
5417,2754,479,9.013059813769296
5418,2957,234,6.299592034764517
5419,13294,452,8.75535407173531
5420,3206,62,3.2426519878032685
5421,3508,132,4.731419572575602
5422,2323,561,9.754071328421986
5423,9890,528,9.462839145151204
5424,3785,850,12.00643182934223
5425,3565,1004,13.048823381427368
5426,4024,1018,13.13948627196798
5427,3167,5646,30.943891769560587
5428,3287,389,8.12230506626535
5429,3571,560,9.74537398266357
5430,3878,26,2.0998640115881724
5431,2603,2425,20.27964591830808
5432,4175,776,11.471900119118189
5433,2792,374,7.964165889781714
5434,2850,509,9.291019844216107
5435,3087,4591,27.903465410056786
5436,3701,468,8.908968492981503
5437,1166,45,2.7625538562264524
5438,11789,29,2.217703569250547
5439,3845,679,10.730979955257858
5440,3413,247,6.472215558682369
5441,2891,22465,61.724518099754725
5442,3372,159,5.19281748734562
5443,2555,1317,14.945050400169665
5444,3227,432,8.559460062532905
5445,3711,26,2.0998640115881724
5446,3110,277,6.854004433693092
5447,8934,90,3.9068411302615424
5448,10271,27,2.139865015633226
5449,2476,440,8.638350763070362
5450,3241,123,4.567273848811911
5451,3146,396,8.195059091626764
5452,1066,518,9.372800569057672
5453,2576,305,7.192078453422444
5454,3321,476,8.984790868611222
5455,2173,270,6.766847334712811
5456,4143,430,8.539623511968204
5457,3853,313,7.285790267632324
5458,3204,333,7.514958960851494
5459,3566,402,8.256909471652294
5460,2933,269,6.754304511446168
5461,3394,758,11.33806909573245
5462,3455,670,10.659624291617204
5463,10589,757,11.33058769003777
5464,2869,36,2.4709032856106115
5465,3041,106,4.239917723799404
5466,2629,45,2.7625538562264524
5467,11157,35,2.4363434956658927
5468,2509,10181,41.552744654599145
5469,2971,10548,42.295051397586754
5470,3902,31,2.292901209603729
5471,16557,1250,14.5599372409282
5472,3065,469,8.918481542667726
5473,330,167,5.321851256905344
5474,3550,354,7.748294648540817
5475,9012,50,2.91198744818564
5476,3909,425,8.489829364381896
5477,2676,518,9.372800569057672
5478,3450,487,9.088013784668547
5479,2796,1503,15.965553770716031
5480,13785,438,8.618695787060979
5481,3068,977,12.872170343596087
5482,3004,769,11.42004108649567
5483,7433,1026,13.191013866832886
5484,3619,359,7.802822377220011
5485,2745,70,3.445510014170181
5486,3532,523,9.417927457629249
5487,2944,586,9.96903921795572
5488,15478,200,5.82397489637128
5489,11807,282,6.915587022583378
5490,4010,70,3.445510014170181
5491,13773,407,8.308099729354506
5492,3294,1306,14.882506639204482
5493,14336,223,6.149742450446408
5494,3004,537,9.543147565070775
5495,5536,370,7.921462279660952
5496,3022,228,6.2183035706422105
5497,2827,56,3.0817578435363155
5498,6686,924,12.518159537338564
5499,2871,647,10.47506283633544
5500,3731,355,7.7592308496766655
5501,3476,1141,13.910646638502328
5502,2788,49,2.8827204998790465
5503,10704,33,2.365709786287801
5504,2480,65,3.3201765266184164
5505,2709,74,3.542585627704468
5506,2857,92,3.950011956062781
5507,3357,35,2.4363434956658927
5508,3771,278,6.866365137032284
5509,8934,90,3.9068411302615424
5510,476,1194,14.230057661638982
5511,2789,29,2.217703569250547
5512,3327,1359,15.181483953100884
5513,13155,256,6.589075428294964
5514,3179,524,9.42692691258051
5515,2290,43,2.700466065814569
5516,12497,489,9.106655883817131
5517,4840,3335,23.782221278145165
5518,3910,1248,14.548284628224463
5519,7120,278,6.866365137032284
5520,2533,1116,13.757407257622376
5521,2841,399,8.226042412312127
5522,3593,77,3.61368138932055
5523,2961,904,12.381940471626574
5524,3478,928,12.545225859829374
5525,3648,42,2.6688805808143985
5526,3779,718,11.034857230652811
5527,2382,386,8.090924504379974
5528,2904,156,5.143595357624765
5529,1974,484,9.059978713905576
5530,3903,440,8.638350763070362
5531,3615,551,9.666745745092587
5532,10739,408,8.318299978413151
5533,3310,707,10.950002123435626
5534,9010,121,4.529989356952788
5535,4183,260,6.640353053236833
5536,2945,715,11.011779776538724
5537,3332,198,5.794781855913753
5538,14569,752,11.293106318094964
5539,2672,731,11.134306827749642
5540,6950,700,10.8956593456968
5541,2962,1360,15.1870684609054
5542,3874,930,12.558737146308436
5543,8421,1079,13.527427618999544
5544,2808,3069,22.81407898082283
5545,10272,26,2.0998640115881724
5546,3741,4800,28.531533541776348
5547,3249,92,3.950011956062781
5548,3496,576,9.883613142442446
5549,3697,813,11.74220800394172
5550,2634,119,4.492395434305611
5551,5105,1723,17.094135226987767
5552,13174,177,5.478871688614649
5553,3573,986,12.931322829326662
5554,7135,39,2.5717976788123824
5555,3203,425,8.489829364381896
5556,1756,803,11.669769261992924
5557,2594,463,8.861250053976471
5558,2693,148,5.009972640567662
5559,2878,428,8.519740775999264
5560,3425,1334,15.041197411411908
5561,2500,70,3.445510014170181
5562,3832,35,2.4363434956658927
5563,3792,361,7.824527071100269
5564,2746,609,10.162794475064372
5565,2838,327,7.446948883635182
5566,2987,92,3.950011956062781
5567,3855,2155,19.117369477013305
5568,4675,1853,17.72728415449924
5569,3281,869,12.13987974462806
5570,3359,67,3.370869176316927
5571,6518,206,5.910688970109132
5572,3069,1480,15.842924559321904
5573,8683,377,7.99604393271235
5574,3670,29,2.217703569250547
5575,2590,390,8.13273834618129
5576,3035,277,6.854004433693092
5577,10125,655,10.53962469772612
5578,5860,544,9.605145463473782
5579,3446,156,5.143595357624765
5580,3452,135,4.784883637629544
5581,3842,1331,15.024275001315733
5582,2757,378,8.006641742443195
5583,2616,5292,29.95811021886517
5584,7488,446,8.697049178522862
5585,3904,65,3.3201765266184164
5586,3090,585,9.96052957985525
5587,3230,89,3.88507582926453
5588,8934,56,3.0817578435363155
5589,2959,37,2.504986320283831
5590,14260,418,8.41962283659704
5591,9770,578,9.900757323831176
5592,2501,8143,37.16179762218066
5593,11588,220,6.10823640283504
5594,2852,724,11.080867953761455
5595,3281,154,5.110517230872371
5596,7560,1416,15.496589297081634
5597,3959,237,6.339845428586726
5598,2892,1645,16.70272949421904
5599,4995,1445,15.654471851949898
5600,2655,360,7.813682260523085
5601,6972,464,8.870814277002188
5602,13014,380,8.027795390253132
5603,3313,365,7.8677568314134
5604,3413,30,2.2556157782376034
5605,3618,391,8.143158258649736
5606,3742,723,11.07321277636846
5607,15800,731,11.134306827749642
5608,3243,2050,18.645817408577702
5609,1254,111,4.3387635789966
5610,3542,850,12.00643182934223
5611,3730,198,5.794781855913753
5612,2934,2378,20.082159941785708
5613,3081,427,8.509781987351774
5614,3256,7651,36.02164961341648
5615,3427,74,3.542585627704468
5616,3796,472,8.946960002191155
5617,3878,369,7.9107503582228835
5618,2682,1947,18.171361665635693
5619,3217,991,12.96406869798614
5620,3349,348,7.682350516137583
5621,3386,358,7.791947358169042
5622,7688,79,3.660311464815164
5623,2889,879,12.209529654892886
5624,3056,123,4.567273848811911
5625,8123,553,9.684273856939472
5626,2738,86,3.819035735003279
5627,13406,572,9.849235253439211
5628,5963,398,8.215727621531164
5629,2678,143,4.924617626719606
5630,15908,426,8.499811530515775
5631,10067,146,4.976006332723149
5632,3124,1005,13.05532018211937
5633,2488,214,6.024366476660617
5634,3573,61,3.2163952642728275
5635,4356,1856,17.741628554004375
5636,3692,1276,14.710581270872034
5637,2441,1799,17.46707070244172
5638,2958,658,10.563733668680872
5639,4568,31,2.292901209603729
5640,3394,24034,63.84362307575009
5641,14961,71,3.470033526598096
5642,2610,447,8.706793774496614
5643,7556,946,12.666308593965027
5644,3902,35,2.4363434956658927
5645,4669,1144,13.928922074416942
5646,2917,435,8.589128990532116
5647,4827,6558,33.34956723906513
5648,5061,13688,48.18085413463986
5649,13155,256,6.589075428294964
5650,3882,29,2.217703569250547
5651,4155,492,9.13454769762382
5652,2343,440,8.638350763070362
5653,2727,31,2.292901209603729
5654,3102,155,5.127082970365432
5655,7246,887,12.264964807835826
5656,2986,63,3.26869780370904
5657,3654,840,11.935596805060232
5658,3573,61,3.2163952642728275
5659,2804,641,10.42637908947152
5660,3291,43,2.700466065814569
5661,3544,533,9.507538681322576
5662,5536,370,7.921462279660952
5663,3789,1768,17.315922238422523
5664,2567,59,3.163228044277087
5665,3571,605,10.129364139496992
5666,3865,226,6.190970235813287
5667,3175,158,5.176462116051335
5668,3252,752,11.293106318094964
5669,3462,66,3.345618864406964
5670,2936,522,9.408919394872033
5671,3604,121,4.529989356952788
5672,13345,713,10.996367900859427
5673,10190,854,12.03464909935115
5674,9012,50,2.91198744818564
5675,3849,567,9.80609341112712
5676,3294,465,8.880368199294084
5677,3473,374,7.964165889781714
5678,5911,1294,14.81397592985596
5679,895,126,4.622636765304473
5680,3618,53,2.9980745741715897
5681,8073,727,11.103801820214596
5682,2594,1001,13.029313542385191
5683,3897,3087,22.880884625963283
5684,2903,659,10.57175777440959
5685,1327,197,5.780130045220385
5686,9928,360,7.813682260523085
5687,11546,259,6.627570841089811
5688,10625,28,2.17913186913936
5689,2524,246,6.459100620061768
5690,2547,474,8.965895388456413
